Name,ID,Acceptor,Donor,Family,GN,Species
A0A059DDM1_EUCGR,A0A059DDM1,Null,Null,1.0,EUGRSUZ_A00937 , Eucalyptus grandis (Flooded gum).
A0A059DDM6_EUCGR,A0A059DDM6,Null,Null,1.0,EUGRSUZ_A00943 , Eucalyptus grandis (Flooded gum).
A0A059DDT1_EUCGR,A0A059DDT1,Null,Null,1.0,EUGRSUZ_A00927 , Eucalyptus grandis (Flooded gum).
A0A059DDT4_EUCGR,A0A059DDT4,Null,Null,1.0,EUGRSUZ_A00934 , Eucalyptus grandis (Flooded gum).
A0A059DDT9_EUCGR,A0A059DDT9,Null,Null,1.0,EUGRSUZ_A00940 , Eucalyptus grandis (Flooded gum).
A0A059DDU2_EUCGR,A0A059DDU2,Null,Null,1.0,EUGRSUZ_A00946 , Eucalyptus grandis (Flooded gum).
A0A059DE66_EUCGR,A0A059DE66,Null,Null,1.0,EUGRSUZ_A00895 , Eucalyptus grandis (Flooded gum).
A0A059DE94_EUCGR,A0A059DE94,Null,Null,1.0,EUGRSUZ_A00917 , Eucalyptus grandis (Flooded gum).
A0A059DE99_EUCGR,A0A059DE99,Null,Null,1.0,EUGRSUZ_A00926 , Eucalyptus grandis (Flooded gum).
A0A059DEA1_EUCGR,A0A059DEA1,Null,Null,1.0,EUGRSUZ_A00933 , Eucalyptus grandis (Flooded gum).
A0A059DEA5_EUCGR,A0A059DEA5,Null,Null,1.0,EUGRSUZ_A00938 , Eucalyptus grandis (Flooded gum).
A0A059DEA9_EUCGR,A0A059DEA9,Null,Null,1.0,EUGRSUZ_A00945 , Eucalyptus grandis (Flooded gum).
A0A059DEG4_EUCGR,A0A059DEG4,Null,Null,1.0,EUGRSUZ_A01139 , Eucalyptus grandis (Flooded gum).
A0A059DEY8_EUCGR,A0A059DEY8,Null,Null,1.0,EUGRSUZ_A01611 , Eucalyptus grandis (Flooded gum).
A0A059DFH1_EUCGR,A0A059DFH1,Null,Null,1.0,EUGRSUZ_A01609 , Eucalyptus grandis (Flooded gum).
A0A059DFR4_EUCGR,A0A059DFR4,Null,Null,1.0,EUGRSUZ_A01595 , Eucalyptus grandis (Flooded gum).
A0A059DFT1_EUCGR,A0A059DFT1,Null,Null,1.0,EUGRSUZ_A01606 , Eucalyptus grandis (Flooded gum).
A0A059DFY4_EUCGR,A0A059DFY4,Null,Null,1.0,EUGRSUZ_A01608 , Eucalyptus grandis (Flooded gum).
A0A059DG20_EUCGR,A0A059DG20,Null,Null,1.0,EUGRSUZ_A01691 , Eucalyptus grandis (Flooded gum).
A0A059DGE6_EUCGR,A0A059DGE6,Null,Null,1.0,EUGRSUZ_A01607 , Eucalyptus grandis (Flooded gum).
A0A059DII9_EUCGR,A0A059DII9,Null,Null,1.0,EUGRSUZ_A02693 , Eucalyptus grandis (Flooded gum).
A0A059DIJ2_EUCGR,A0A059DIJ2,Null,Null,1.0,EUGRSUZ_A02701 , Eucalyptus grandis (Flooded gum).
A0A059DJA3_EUCGR,A0A059DJA3,Null,Null,1.0,EUGRSUZ_A02964 , Eucalyptus grandis (Flooded gum).
A0A059DJL3_EUCGR,A0A059DJL3,Null,Null,1.0,EUGRSUZ_A02689 , Eucalyptus grandis (Flooded gum).
A0A059DJL5_EUCGR,A0A059DJL5,Null,Null,1.0,EUGRSUZ_A02703 , Eucalyptus grandis (Flooded gum).
A0A059DJL6_EUCGR,A0A059DJL6,Null,Null,1.0,EUGRSUZ_A026921 , Eucalyptus grandis (Flooded gum).
A0A059DJL7_EUCGR,A0A059DJL7,Null,Null,1.0,EUGRSUZ_A02694 , Eucalyptus grandis (Flooded gum).
A0A059DJL9_EUCGR,A0A059DJL9,Null,Null,1.0,EUGRSUZ_A02709 , Eucalyptus grandis (Flooded gum).
A0A059DJM0_EUCGR,A0A059DJM0,Null,Null,1.0,EUGRSUZ_A02702 , Eucalyptus grandis (Flooded gum).
A0A059DJM1_EUCGR,A0A059DJM1,Null,Null,1.0,EUGRSUZ_A02700 , Eucalyptus grandis (Flooded gum).
A0A059DJM4_EUCGR,A0A059DJM4,Null,Null,1.0,EUGRSUZ_A02706 , Eucalyptus grandis (Flooded gum).
A0A059DJM5_EUCGR,A0A059DJM5,Null,Null,1.0,EUGRSUZ_A02708 , Eucalyptus grandis (Flooded gum).
A0A059DJM8_EUCGR,A0A059DJM8,Null,Null,1.0,EUGRSUZ_A02711 , Eucalyptus grandis (Flooded gum).
A0A059DJM9_EUCGR,A0A059DJM9,Null,Null,1.0,EUGRSUZ_A02713 , Eucalyptus grandis (Flooded gum).
A0A059DJN5_EUCGR,A0A059DJN5,Null,Null,1.0,EUGRSUZ_A026922 , Eucalyptus grandis (Flooded gum).
A0A059DJP0_EUCGR,A0A059DJP0,Null,Null,1.0,EUGRSUZ_A02699 , Eucalyptus grandis (Flooded gum).
A0A059DJQ6_EUCGR,A0A059DJQ6,Null,Null,1.0,EUGRSUZ_A02710 , Eucalyptus grandis (Flooded gum).
A0A059DKK2_EUCGR,A0A059DKK2,Null,Null,1.0,EUGRSUZ_A02964 , Eucalyptus grandis (Flooded gum).
A0A059DKL7_EUCGR,A0A059DKL7,Null,Null,1.0,EUGRSUZ_A02964 , Eucalyptus grandis (Flooded gum).
A0A2Z5V6P3_EUCCA,A0A2Z5V6P3,Null,Null,1.0,EcUGT2b , Eucalyptus camaldulensis (River red gum).
A0A2Z5V6P8_EUCCA,A0A2Z5V6P8,Null,Null,1.0,EcUGT2a , Eucalyptus camaldulensis (River red gum).
A0A2Z5V6P9_EUCCA,A0A2Z5V6P9,Null,Null,1.0,EcUGT1a , Eucalyptus camaldulensis (River red gum).
A0A2Z5V6U1_EUCCA,A0A2Z5V6U1,Null,Null,1.0,EcUGT3b , Eucalyptus camaldulensis (River red gum).
A0A2Z5V6U3_EUCCA,A0A2Z5V6U3,Null,Null,1.0,EcUGT3a , Eucalyptus camaldulensis (River red gum).
A0A2Z5V9C2_EUCCA,A0A2Z5V9C2,Null,Null,1.0,EcUGT4 , Eucalyptus camaldulensis (River red gum).
A0A2Z5VC92_EUCCA,A0A2Z5VC92,Null,Null,1.0,EcUGT1b , Eucalyptus camaldulensis (River red gum).
A0A3G2LJ70_EUCCD,A0A3G2LJ70,Null,Null,1.0,Null, Eucalyptus cladocalyx (Sugar gum).
Q5CD68_9MYRT,Q5CD68,Null,Null,1.0,EPGT-2 , Eucalyptus perriniana.
