Name,ID,Acceptor,Donor,Family,GN,Species
A0A3N7G473_POPTR,A0A3N7G473,Null,Null,1.0,POPTR_017G052200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G4D7_POPTR,A0A3N7G4D7,Null,Null,1.0,POPTR_016G021550 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G4I1_POPTR,A0A3N7G4I1,Null,Null,1.0,POPTR_017G077701 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G575_POPTR,A0A3N7G575,Null,Null,1.0,POPTR_016G017001 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G5T4_POPTR,A0A3N7G5T4,Null,Null,47.0,POPTR_018G025400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G5V8_POPTR,A0A3N7G5V8,Null,Null,47.0,POPTR_008G034500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G889_POPTR,A0A3N7G889,Null,Null,47.0,POPTR_018G025200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G8A2_POPTR,A0A3N7G8A2,Null,Null,47.0,POPTR_018G125000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7GKR4_POPTR,A0A3N7GKR4,Null,Null,1.0,POPTR_007G141900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7GXD9_POPTR,A0A3N7GXD9,Null,Null,47.0,POPTR_014G171100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7GZU0_POPTR,A0A3N7GZU0,Null,Null,47.0,POPTR_015G087900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7H1L3_POPTR,A0A3N7H1L3,Null,Null,1.0,POPTR_016G020201 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HAK8_POPTR,A0A3N7HAK8,Null,Null,47.0,POPTR_018G124832 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HFZ1_POPTR,A0A3N7HFZ1,Null,Null,47.0,POPTR_013G116200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HIT3_POPTR,A0A3N7HIT3,Null,Null,47.0,POPTR_012G109200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HKA1_POPTR,A0A3N7HKA1,Null,Null,47.0,POPTR_014G170900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HMP6_POPTR,A0A3N7HMP6,Null,Null,47.0,POPTR_015G087900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HU50_POPTR,A0A3N7HU50,Null,Null,47.0,POPTR_015G087900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7HUV7_POPTR,A0A3N7HUV7,Null,Null,47.0,POPTR_015G116700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A4U5M540_POPAL,A0A4U5M540,Null,Null,1.0,D5086_0000320130 , Populus alba (White poplar).
A0A4U5M576_POPAL,A0A4U5M576,Null,Null,28.0,D5086_0000320360 , Populus alba (White poplar).
A0A4U5MAG0_POPAL,A0A4U5MAG0,Null,Null,47.0,D5086_0000316570 , Populus alba (White poplar).
A0A4U5MAR2_POPAL,A0A4U5MAR2,Null,Null,92.0,D5086_0000312840 , Populus alba (White poplar).
A0A4U5MHH6_POPAL,A0A4U5MHH6,Null,Null,47.0,D5086_0000306870 , Populus alba (White poplar).
A0A4U5MHQ0_POPAL,A0A4U5MHQ0,Null,Null,47.0,D5086_0000308400 , Populus alba (White poplar).
A0A4U5MNH2_POPAL,A0A4U5MNH2,Null,Null,1.0,D5086_0000305120 , Populus alba (White poplar).
A0A4U5MW64_POPAL,A0A4U5MW64,Null,Null,47.0,D5086_0000298740 , Populus alba (White poplar).
A0A4U5MXA4_POPAL,A0A4U5MXA4,Null,Null,47.0,D5086_0000293200 , Populus alba (White poplar).
A0A4U5MY67_POPAL,A0A4U5MY67,Null,Null,47.0,D5086_0000289110 , Populus alba (White poplar).
A0A4U5MZ41_POPAL,A0A4U5MZ41,Null,Null,92.0,D5086_0000285900 , Populus alba (White poplar).
A0A4U5N757_POPAL,A0A4U5N757,Null,Null,47.0,D5086_0000280810 , Populus alba (White poplar).
A0A4U5N7R6_POPAL,A0A4U5N7R6,Null,Null,1.0,D5086_0000277390 , Populus alba (White poplar).
A0A4U5N808_POPAL,A0A4U5N808,Null,Null,47.0,D5086_0000280790 , Populus alba (White poplar).
A0A4U5N864_POPAL,A0A4U5N864,Null,Null,47.0,D5086_0000280750 , Populus alba (White poplar).
A0A4U5N8J6_POPAL,A0A4U5N8J6,Null,Null,47.0,D5086_0000280770 , Populus alba (White poplar).
A0A4U5N922_POPAL,A0A4U5N922,Null,Null,1.0,D5086_0000272120 , Populus alba (White poplar).
A0A4U5NL94_POPAL,A0A4U5NL94,Null,Null,1.0,D5086_0000259750 , Populus alba (White poplar).
A0A4U5NLX4_POPAL,A0A4U5NLX4,Null,Null,1.0,D5086_0000255320 , Populus alba (White poplar).
A0A4U5NM74_POPAL,A0A4U5NM74,Null,Null,1.0,D5086_0000255330 , Populus alba (White poplar).
A0A4U5NNU5_POPAL,A0A4U5NNU5,Null,Null,1.0,D5086_0000257040 , Populus alba (White poplar).
A0A4U5NNU8_POPAL,A0A4U5NNU8,Null,Null,1.0,D5086_0000255310 , Populus alba (White poplar).
A0A4U5NPH9_POPAL,A0A4U5NPH9,Null,Null,47.0,D5086_0000256190 , Populus alba (White poplar).
A0A4U5P2M7_POPAL,A0A4U5P2M7,Null,Null,1.0,D5086_0000233720 , Populus alba (White poplar).
A0A4U5P401_POPAL,A0A4U5P401,Null,Null,47.0,D5086_0000228580 , Populus alba (White poplar).
A0A4U5P5J5_POPAL,A0A4U5P5J5,Null,Null,1.0,D5086_0000228070 , Populus alba (White poplar).
A0A4U5PNR9_POPAL,A0A4U5PNR9,Null,Null,1.0,D5086_0000204980 , Populus alba (White poplar).
A0A4U5PNY3_POPAL,A0A4U5PNY3,Null,Null,47.0,D5086_0000206100 , Populus alba (White poplar).
A0A4U5PPH9_POPAL,A0A4U5PPH9,Null,Null,47.0,D5086_0000204210 , Populus alba (White poplar).
A0A4U5PQB5_POPAL,A0A4U5PQB5,Null,Null,1.0,D5086_0000192350 , Populus alba (White poplar).
A0A4U5PRI4_POPAL,A0A4U5PRI4,Null,Null,1.0,D5086_0000187660 , Populus alba (White poplar).
A0A4U5PSB2_POPAL,A0A4U5PSB2,Null,Null,1.0,D5086_0000187670 , Populus alba (White poplar).
A0A4U5PTQ6_POPAL,A0A4U5PTQ6,Null,Null,47.0,D5086_0000183430 , Populus alba (White poplar).
A0A4U5PUM3_POPAL,A0A4U5PUM3,Null,Null,47.0,D5086_0000181500 , Populus alba (White poplar).
A0A4U5PUN7_POPAL,A0A4U5PUN7,Null,Null,1.0,D5086_0000197130 , Populus alba (White poplar).
A0A4U5PVX2_POPAL,A0A4U5PVX2,Null,Null,47.0,D5086_0000170130 , Populus alba (White poplar).
A0A4U5PWC3_POPAL,A0A4U5PWC3,Null,Null,1.0,D5086_0000168570 , Populus alba (White poplar).
A0A4U5PWF2_POPAL,A0A4U5PWF2,Null,Null,1.0,D5086_0000187630 , Populus alba (White poplar).
A0A4U5PXC1_POPAL,A0A4U5PXC1,Null,Null,1.0,D5086_0000168580 , Populus alba (White poplar).
A0A4U5PXQ7_POPAL,A0A4U5PXQ7,Null,Null,1.0,D5086_0000168590 , Populus alba (White poplar).
A0A4U5PYR7_POPAL,A0A4U5PYR7,Null,Null,47.0,D5086_0000159940 , Populus alba (White poplar).
A0A4U5PZJ6_POPAL,A0A4U5PZJ6,Null,Null,92.0,D5086_0000150950 , Populus alba (White poplar).
A0A4U5PZQ7_POPAL,A0A4U5PZQ7,Null,Null,47.0,D5086_0000176380 , Populus alba (White poplar).
A0A4U5PZU5_POPAL,A0A4U5PZU5,Null,Null,92.0,D5086_0000151500 , Populus alba (White poplar).
A0A4U5Q1C1_POPAL,A0A4U5Q1C1,Null,Null,1.0,D5086_0000149560 , Populus alba (White poplar).
A0A4U5Q2R1_POPAL,A0A4U5Q2R1,Null,Null,28.0,D5086_0000145750 , Populus alba (White poplar).
A0A4U5Q2X9_POPAL,A0A4U5Q2X9,Null,Null,47.0,D5086_0000148450 , Populus alba (White poplar).
A0A4U5Q398_POPAL,A0A4U5Q398,Null,Null,47.0,D5086_0000143090 , Populus alba (White poplar).
A0A4U5Q3L5_POPAL,A0A4U5Q3L5,Null,Null,47.0,D5086_0000139640 , Populus alba (White poplar).
A0A4U5Q3L8_POPAL,A0A4U5Q3L8,Null,Null,1.0,D5086_0000140360 , Populus alba (White poplar).
A0A4U5Q425_POPAL,A0A4U5Q425,Null,Null,1.0,D5086_0000145530 , Populus alba (White poplar).
A0A4U5Q4H4_POPAL,A0A4U5Q4H4,Null,Null,47.0,D5086_0000142570 , Populus alba (White poplar).
A0A4U5Q4Q8_POPAL,A0A4U5Q4Q8,Null,Null,1.0,D5086_0000132850 , Populus alba (White poplar).
A0A4U5Q4T8_POPAL,A0A4U5Q4T8,Null,Null,1.0,D5086_0000133150 , Populus alba (White poplar).
A0A4U5Q4W6_POPAL,A0A4U5Q4W6,Null,Null,1.0,D5086_0000140370 , Populus alba (White poplar).
A0A4U5Q596_POPAL,A0A4U5Q596,Null,Null,1.0,D5086_0000133100 , Populus alba (White poplar).
A0A4U5Q5U8_POPAL,A0A4U5Q5U8,Null,Null,47.0,D5086_0000131710 , Populus alba (White poplar).
A0A4U5Q5X5_POPAL,A0A4U5Q5X5,Null,Null,1.0,D5086_0000132860 , Populus alba (White poplar).
A0A4U5Q776_POPAL,A0A4U5Q776,Null,Null,92.0,D5086_0000131170 , Populus alba (White poplar).
A0A4U5Q7E6_POPAL,A0A4U5Q7E6,Null,Null,1.0,D5086_0000124960 , Populus alba (White poplar).
A0A4U5Q7X0_POPAL,A0A4U5Q7X0,Null,Null,92.0,D5086_0000128200 , Populus alba (White poplar).
A0A4U5Q8W6_POPAL,A0A4U5Q8W6,Null,Null,1.0,D5086_0000132840 , Populus alba (White poplar).
A0A4U5Q8Z5_POPAL,A0A4U5Q8Z5,Null,Null,1.0,D5086_0000133140 , Populus alba (White poplar).
A0A4U5QA33_POPAL,A0A4U5QA33,Null,Null,1.0,D5086_0000132820 , Populus alba (White poplar).
A0A4U5QAC5_POPAL,A0A4U5QAC5,Null,Null,47.0,D5086_0000115150 , Populus alba (White poplar).
A0A4U5QAY6_POPAL,A0A4U5QAY6,Null,Null,47.0,D5086_0000114530 , Populus alba (White poplar).
A0A4U5QBS9_POPAL,A0A4U5QBS9,Null,Null,1.0,D5086_0000109400 , Populus alba (White poplar).
A0A4U5QBZ1_POPAL,A0A4U5QBZ1,Null,Null,47.0,D5086_0000106200 , Populus alba (White poplar).
A0A4U5QCC2_POPAL,A0A4U5QCC2,Null,Null,1.0,D5086_0000107600 , Populus alba (White poplar).
A0A4U5QCD0_POPAL,A0A4U5QCD0,Null,Null,1.0,D5086_0000107580 , Populus alba (White poplar).
A0A4U5QCJ1_POPAL,A0A4U5QCJ1,Null,Null,1.0,D5086_0000109420 , Populus alba (White poplar).
A0A4U5QCU8_POPAL,A0A4U5QCU8,Null,Null,1.0,D5086_0000105350 , Populus alba (White poplar).
A0A4U5QCW3_POPAL,A0A4U5QCW3,Null,Null,1.0,D5086_0000105530 , Populus alba (White poplar).
A0A4U5QD17_POPAL,A0A4U5QD17,Null,Null,1.0,D5086_0000109410 , Populus alba (White poplar).
A0A4U5QD88_POPAL,A0A4U5QD88,Null,Null,47.0,D5086_0000119000 , Populus alba (White poplar).
A0A4U5QDK1_POPAL,A0A4U5QDK1,Null,Null,1.0,D5086_0000107610 , Populus alba (White poplar).
A0A4U5QDL3_POPAL,A0A4U5QDL3,Null,Null,47.0,D5086_0000098790 , Populus alba (White poplar).
A0A4U5QEP9_POPAL,A0A4U5QEP9,Null,Null,37.0,D5086_0000101210 , Populus alba (White poplar).
A0A4U5QET1_POPAL,A0A4U5QET1,Null,Null,4.0,D5086_0000102790 , Populus alba (White poplar).
A0A4U5QF05_POPAL,A0A4U5QF05,Null,Null,47.0,D5086_0000117540 , Populus alba (White poplar).
A0A4U5QFE6_POPAL,A0A4U5QFE6,Null,Null,37.0,D5086_0000101200 , Populus alba (White poplar).
A0A4U5QFQ9_POPAL,A0A4U5QFQ9,Null,Null,47.0,D5086_0000093790 , Populus alba (White poplar).
A0A4U5QGW7_POPAL,A0A4U5QGW7,Null,Null,1.0,D5086_0000089550 , Populus alba (White poplar).
A0A4U5QHT0_POPAL,A0A4U5QHT0,Null,Null,1.0,D5086_0000107650 , Populus alba (White poplar).
A0A4U5QI68_POPAL,A0A4U5QI68,Null,Null,47.0,D5086_0000083860 , Populus alba (White poplar).
A0A4U5QI74_POPAL,A0A4U5QI74,Null,Null,1.0,D5086_0000105100 , Populus alba (White poplar).
A0A4U5QI76_POPAL,A0A4U5QI76,Null,Null,47.0,D5086_0000083880 , Populus alba (White poplar).
A0A4U5QIC8_POPAL,A0A4U5QIC8,Null,Null,28.0,D5086_0000083710 , Populus alba (White poplar).
A0A4U5QIW0_POPAL,A0A4U5QIW0,Null,Null,92.0,D5086_0000098340 , Populus alba (White poplar).
A0A4U5QJG5_POPAL,A0A4U5QJG5,Null,Null,47.0,D5086_0000083890 , Populus alba (White poplar).
A0A4U5QJS8_POPAL,A0A4U5QJS8,Null,Null,28.0,D5086_0000079780 , Populus alba (White poplar).
A0A4U5QMY6_POPAL,A0A4U5QMY6,Null,Null,47.0,D5086_0000087210 , Populus alba (White poplar).
A0A4U5QN05_POPAL,A0A4U5QN05,Null,Null,47.0,D5086_0000067440 , Populus alba (White poplar).
A0A4U5QP25_POPAL,A0A4U5QP25,Null,Null,47.0,D5086_0000076990 , Populus alba (White poplar).
A0A4U5QQN1_POPAL,A0A4U5QQN1,Null,Null,28.0,D5086_0000077670 , Populus alba (White poplar).
A0A4U5QS03_POPAL,A0A4U5QS03,Null,Null,1.0,D5086_0000051720 , Populus alba (White poplar).
A0A4U5QTS6_POPAL,A0A4U5QTS6,Null,Null,1.0,D5086_0000040950 , Populus alba (White poplar).
A0A4U5QUI5_POPAL,A0A4U5QUI5,Null,Null,47.0,D5086_0000055400 , Populus alba (White poplar).
A0A4U5QV68_POPAL,A0A4U5QV68,Null,Null,1.0,D5086_0000046250 , Populus alba (White poplar).
A0A4U5QVZ6_POPAL,A0A4U5QVZ6,Null,Null,47.0,D5086_0000039050 , Populus alba (White poplar).
A0A4U5QWB5_POPAL,A0A4U5QWB5,Null,Null,1.0,D5086_0000031770 , Populus alba (White poplar).
A0A4U5QXL7_POPAL,A0A4U5QXL7,Null,Null,1.0,D5086_0000031760 , Populus alba (White poplar).
A0A4U5QZJ9_POPAL,A0A4U5QZJ9,Null,Null,1.0,D5086_0000015610 , Populus alba (White poplar).
A0A4U5QZT8_POPAL,A0A4U5QZT8,Null,Null,47.0,D5086_0000015790 , Populus alba (White poplar).
A0A4U5R0Q4_POPAL,A0A4U5R0Q4,Null,Null,1.0,D5086_0000015620 , Populus alba (White poplar).
A0A4U5R146_POPAL,A0A4U5R146,Null,Null,1.0,D5086_0000014970 , Populus alba (White poplar).
A0A4U5R157_POPAL,A0A4U5R157,Null,Null,1.0,D5086_0000014960 , Populus alba (White poplar).
A0A4U5R1C3_POPAL,A0A4U5R1C3,Null,Null,1.0,D5086_0000014940 , Populus alba (White poplar).
A0A4U5R1Z9_POPAL,A0A4U5R1Z9,Null,Null,47.0,D5086_0000009890 , Populus alba (White poplar).
A0A4U5R2H2_POPAL,A0A4U5R2H2,Null,Null,1.0,D5086_0000014950 , Populus alba (White poplar).
A0A4U5R396_POPAL,A0A4U5R396,Null,Null,1.0,D5086_0000014930 , Populus alba (White poplar).
A0A4U5R3K0_POPAL,A0A4U5R3K0,Null,Null,47.0,D5086_0000000410 , Populus alba (White poplar).
A0A4U5R4S8_POPAL,A0A4U5R4S8,Null,Null,47.0,D5086_0000003370 , Populus alba (White poplar).
A0A4U5R4X0_POPAL,A0A4U5R4X0,Null,Null,47.0,D5086_0000000400 , Populus alba (White poplar).
A0A4U5R566_POPAL,A0A4U5R566,Null,Null,47.0,D5086_0000002200 , Populus alba (White poplar).
A0A4V6A1D4_POPAL,A0A4V6A1D4,Null,Null,1.0,D5086_0000291710 , Populus alba (White poplar).
A0A4V6A3R5_POPAL,A0A4V6A3R5,Null,Null,1.0,D5086_0000261480 , Populus alba (White poplar).
A0A4V6A5H7_POPAL,A0A4V6A5H7,Null,Null,47.0,D5086_0000226560 , Populus alba (White poplar).
A0A4V6A5Q8_POPAL,A0A4V6A5Q8,Null,Null,47.0,D5086_0000217890 , Populus alba (White poplar).
A0A4V6A7E3_POPAL,A0A4V6A7E3,Null,Null,47.0,D5086_0000211300 , Populus alba (White poplar).
A0A4V6A7N8_POPAL,A0A4V6A7N8,Null,Null,47.0,D5086_0000189290 , Populus alba (White poplar).
A0A4V6A7R1_POPAL,A0A4V6A7R1,Null,Null,92.0,D5086_0000199190 , Populus alba (White poplar).
A0A4V6A8X9_POPAL,A0A4V6A8X9,Null,Null,47.0,D5086_0000138970 , Populus alba (White poplar).
A0A4V6A9A4_POPAL,A0A4V6A9A4,Null,Null,47.0,D5086_0000123670 , Populus alba (White poplar).
A0A4V6A9F2_POPAL,A0A4V6A9F2,Null,Null,1.0,D5086_0000132830 , Populus alba (White poplar).
A0A4V6A9Q9_POPAL,A0A4V6A9Q9,Null,Null,1.0,D5086_0000107660 , Populus alba (White poplar).
A0A4V6AA65_POPAL,A0A4V6AA65,Null,Null,92.0,D5086_0000090070 , Populus alba (White poplar).
A0A4V6AAH6_POPAL,A0A4V6AAH6,Null,Null,47.0,D5086_0000076980 , Populus alba (White poplar).
A0A4V6AAP5_POPAL,A0A4V6AAP5,Null,Null,37.0,D5086_0000095800 , Populus alba (White poplar).
A0A4V6ABD7_POPAL,A0A4V6ABD7,Null,Null,1.0,D5086_0000063650 , Populus alba (White poplar).
A0A4V6AC43_POPAL,A0A4V6AC43,Null,Null,1.0,D5086_0000037030 , Populus alba (White poplar).
A0A6B9LTE7_9ROSI,A0A6B9LTE7,Null,Null,47.0,ptoGT47C , Populus davidiana x Populus alba var. pyramidalis.
A0A6M2E7A0_9ROSI,A0A6M2E7A0,Null,Null,47.0,Null, Populus davidiana.
A0A6M2E7Y8_9ROSI,A0A6M2E7Y8,Null,Null,1.0,Null, Populus davidiana.
A0A6M2E8J9_9ROSI,A0A6M2E8J9,Null,Null,47.0,Null, Populus davidiana.
A0A6M2E8U7_9ROSI,A0A6M2E8U7,Null,Null,47.0,Null, Populus davidiana.
A0A6M2E9R5_9ROSI,A0A6M2E9R5,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EA99_9ROSI,A0A6M2EA99,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EBG2_9ROSI,A0A6M2EBG2,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EC81_9ROSI,A0A6M2EC81,Null,Null,28.0,Null, Populus davidiana.
A0A6M2ECM9_9ROSI,A0A6M2ECM9,Null,Null,4.0,Null, Populus davidiana.
A0A6M2EEA3_9ROSI,A0A6M2EEA3,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EHL3_9ROSI,A0A6M2EHL3,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EHV6_9ROSI,A0A6M2EHV6,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EHV7_9ROSI,A0A6M2EHV7,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EIF0_9ROSI,A0A6M2EIF0,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EJ18_9ROSI,A0A6M2EJ18,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EJB3_9ROSI,A0A6M2EJB3,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EK17_9ROSI,A0A6M2EK17,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EMH1_9ROSI,A0A6M2EMH1,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EMM2_9ROSI,A0A6M2EMM2,Null,Null,1.0,Null, Populus davidiana.
A0A6M2ENY9_9ROSI,A0A6M2ENY9,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EPC5_9ROSI,A0A6M2EPC5,Null,Null,1.0,Null, Populus davidiana.
A0A6M2ERI0_9ROSI,A0A6M2ERI0,Null,Null,92.0,Null, Populus davidiana.
A0A6M2ESR0_9ROSI,A0A6M2ESR0,Null,Null,92.0,Null, Populus davidiana.
A0A6M2ET80_9ROSI,A0A6M2ET80,Null,Null,47.0,Null, Populus davidiana.
A0A6M2ET88_9ROSI,A0A6M2ET88,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EUP3_9ROSI,A0A6M2EUP3,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EUV6_9ROSI,A0A6M2EUV6,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EVH5_9ROSI,A0A6M2EVH5,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EW17_9ROSI,A0A6M2EW17,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EXE1_9ROSI,A0A6M2EXE1,Null,Null,47.0,Null, Populus davidiana.
A0A6M2EYD4_9ROSI,A0A6M2EYD4,Null,Null,92.0,Null, Populus davidiana.
A0A6M2EZ65_9ROSI,A0A6M2EZ65,Null,Null,1.0,Null, Populus davidiana.
A0A6M2EZR1_9ROSI,A0A6M2EZR1,Null,Null,47.0,Null, Populus davidiana.
A0A6M2F1P8_9ROSI,A0A6M2F1P8,Null,Null,47.0,Null, Populus davidiana.
A0A6M2F2C8_9ROSI,A0A6M2F2C8,Null,Null,1.0,Null, Populus davidiana.
A0A6M2F2W4_9ROSI,A0A6M2F2W4,Null,Null,1.0,Null, Populus davidiana.
A0A6M2F4M1_9ROSI,A0A6M2F4M1,Null,Null,28.0,Null, Populus davidiana.
A0A6M2F764_9ROSI,A0A6M2F764,Null,Null,1.0,Null, Populus davidiana.
A0A6M2F7E4_9ROSI,A0A6M2F7E4,Null,Null,28.0,Null, Populus davidiana.
A0A6M2FCL3_9ROSI,A0A6M2FCL3,Null,Null,1.0,Null, Populus davidiana.
A0A6M2FDQ2_9ROSI,A0A6M2FDQ2,Null,Null,1.0,Null, Populus davidiana.
A0A8T2WF97_POPDE,A0A8T2WF97,Null,Null,1.0,H0E87_030168 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WHA0_POPDE,A0A8T2WHA0,Null,Null,47.0,H0E87_030486 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WHC8_POPDE,A0A8T2WHC8,Null,Null,1.0,H0E87_030447 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WHH4_POPDE,A0A8T2WHH4,Null,Null,1.0,H0E87_000170 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WHX6_POPDE,A0A8T2WHX6,Null,Null,41.0,H0E87_030988 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WIQ4_POPDE,A0A8T2WIQ4,Null,Null,47.0,H0E87_030918 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WIU3_POPDE,A0A8T2WIU3,Null,Null,47.0,H0E87_030808 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WK54_POPDE,A0A8T2WK54,Null,Null,28.0,H0E87_029267 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WL22_POPDE,A0A8T2WL22,Null,Null,47.0,H0E87_030915 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WLH3_POPDE,A0A8T2WLH3,Null,Null,47.0,H0E87_029258 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WM05_POPDE,A0A8T2WM05,Null,Null,47.0,H0E87_030841 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WNK4_POPDE,A0A8T2WNK4,Null,Null,47.0,H0E87_029546 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WNR7_POPDE,A0A8T2WNR7,Null,Null,1.0,H0E87_027644 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WPR7_POPDE,A0A8T2WPR7,Null,Null,28.0,H0E87_030099 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WPT0_POPDE,A0A8T2WPT0,Null,Null,28.0,H0E87_029267 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WQ66_POPDE,A0A8T2WQ66,Null,Null,1.0,H0E87_028038 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WQG4_POPDE,A0A8T2WQG4,Null,Null,47.0,H0E87_030021 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WQI5_POPDE,A0A8T2WQI5,Null,Null,1.0,H0E87_028114 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WQL5_POPDE,A0A8T2WQL5,Null,Null,1.0,H0E87_028136 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WRL6_POPDE,A0A8T2WRL6,Null,Null,47.0,H0E87_030020 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WSB7_POPDE,A0A8T2WSB7,Null,Null,1.0,H0E87_028606 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WT12_POPDE,A0A8T2WT12,Null,Null,28.0,H0E87_030099 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WT94_POPDE,A0A8T2WT94,Null,Null,1.0,H0E87_028239 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WTB3_POPDE,A0A8T2WTB3,Null,Null,1.0,H0E87_027646 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WTS4_POPDE,A0A8T2WTS4,Null,Null,1.0,H0E87_028549 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WTS7_POPDE,A0A8T2WTS7,Null,Null,1.0,H0E87_028609 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WU10_POPDE,A0A8T2WU10,Null,Null,1.0,H0E87_028134 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WUE6_POPDE,A0A8T2WUE6,Null,Null,1.0,H0E87_028238 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WWT1_POPDE,A0A8T2WWT1,Null,Null,92.0,H0E87_027242 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WXA8_POPDE,A0A8T2WXA8,Null,Null,1.0,H0E87_027441 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WXC9_POPDE,A0A8T2WXC9,Null,Null,1.0,H0E87_027461 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WXE7_POPDE,A0A8T2WXE7,Null,Null,1.0,H0E87_027480 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WXL1_POPDE,A0A8T2WXL1,Null,Null,1.0,H0E87_027445 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WXM1_POPDE,A0A8T2WXM1,Null,Null,1.0,H0E87_027455 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
